canonical_relative_path,size_bytes,sha256,category,batch,status,description,recommended_git_tracking,canonical_source_kind,canonical_source_container,canonical_source_member_or_path,occurrence_count,duplicate_alias_count
batches/B104_20260828T030759Z/B104_REPORT_20260828T030759Z.md,11356,79d7882afe2d653dfa7ed977a943c8c8e3a939e424f52a08eae87ad98e65d1fa,report_or_documentation,,historical_foundation,Narrative scientific and provenance report for the associated analysis batch.,normal_git,direct_current,B104_REPORT_20260828T030759Z.md,batches/B104_20260828T030759Z/B104_REPORT_20260828T030759Z.md,3,2
batches/B104_20260828T030759Z/B104_DELETION_CLEARANCE_20260828T030759Z.md,959,7a75691c7c4314fa497c0979f4a6db79cfc3a302e882d0d98bdb48d6122e2529,batch_administration,,historical_foundation,Batch-specific record authorizing deletion of raw conversation attachments after retention checks.,normal_git,direct_current,B104_DELETION_CLEARANCE_20260828T030759Z.md,batches/B104_20260828T030759Z/B104_DELETION_CLEARANCE_20260828T030759Z.md,3,2
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/B104/analysis/B104_identifier_mapping_watchlist_20260828T030759Z.csv,6182,7a8ab56ea344a173f181a7c73dcd2b09e297ce07cb58becde485bfc0420507b0,analysis_result_or_derived_data,B104,historical_or_supporting,Watchlist of uncertain or time-varying Entrez-UniProt mappings.,normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,B104/analysis/B104_identifier_mapping_watchlist_20260828T030759Z.csv,1,0
bundle_only/B104G_full_row_and_label_resolution_bundle_20260829T151452Z/B104G/analysis/B104G_full_121_label_validation.csv,18033,7b6d50c6999238ec13d71bd0ec4ec0d2d27b6c03933f90dcfe9cfabd692ed792,validation_or_checksum,B104G,current_core,Machine-readable validation checks for the associated analysis or delivery.,normal_git,zip_member,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,B104G/analysis/B104G_full_121_label_validation.csv,1,0
batches/B104A_20260828T145842Z/analysis/B104A_final_exact_121_column_mapping_20260828T145842Z.csv,10283,7bb6f0dee7c46ecefb9607dbc4e2417d81d7efe600e4394b178d39d98c7a9e7a,analysis_result_or_derived_data,,supporting_analysis,"Exact 121-column GO candidate mapping after qualifier, evidence, propagation, and identifier-component corrections.",normal_git,direct_current,B104A_final_exact_121_column_mapping_20260828T145842Z.csv,batches/B104A_20260828T145842Z/analysis/B104A_final_exact_121_column_mapping_20260828T145842Z.csv,5,4
batches/B104G_20260829T150633Z/B104G_CLAIM_STATUS_20260829T151452Z.csv,2344,7be24f72c228c7606d7b3b333bb89ff122b40166fdffeaf3c94c3eb35db8e4e2,analysis_result_or_derived_data,,current_core,analysis result or compact derived dataset: B104G_CLAIM_STATUS_20260829T151452Z.csv.,normal_git,direct_current,B104G_CLAIM_STATUS_20260829T151452Z.csv,batches/B104G_20260829T150633Z/B104G_CLAIM_STATUS_20260829T151452Z.csv,4,3
bundle_only/B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z/results/provenance_events_through_B104E_PREBUNDLE_20260829T122734Z.csv,32001,7c6599538056daa09e20e04d7c63981bb94c9d5dbb1e57b6527cd244c1a0351a,provenance_manifest,,supporting_analysis,"Append-only provenance-event history, including receipt, validation, and deletion states.",normal_git,zip_member,B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z.zip,results/provenance_events_through_B104E_PREBUNDLE_20260829T122734Z.csv,1,0
bundle_only/ppi_reproduction_corrected_bundle/ppi_repro_corrected/results/bundle_validation.stdout,1702,7cbd4e3dd496dee4bf8560fc98b6af6e3e66c09dff8bbee55f0e493486eea5b8,validation_or_checksum,,historical_or_supporting,Machine-readable validation checks for the associated analysis or delivery.,normal_git,zip_member,ppi_reproduction_corrected_bundle.zip,ppi_repro_corrected/results/bundle_validation.stdout,1,0
results/source_ledger_through_B104C_FINAL_20260828T200948Z.csv,380391,7d19e5ac0d392a6a12566ec324d694afc69712d021a9dec0fbe6f4ff9b7a10c4,provenance_manifest,,supporting_analysis,Append-only source and artifact provenance ledger.,normal_git,direct_current,source_ledger_through_B104C_FINAL_20260828T200948Z.csv,results/source_ledger_through_B104C_FINAL_20260828T200948Z.csv,1,0
results/user_local_storage_status_update_B104C_20260828T200948Z.csv,516,7d96871d8d0f04df37f7b0c71c8cd3cb5359eb63eb36aeb7674c2a7a3643f634,analysis_result_or_derived_data,,supporting_analysis,analysis result or compact derived dataset: user_local_storage_status_update_B104C_20260828T200948Z.csv.,normal_git,direct_current,user_local_storage_status_update_B104C_20260828T200948Z.csv,results/user_local_storage_status_update_B104C_20260828T200948Z.csv,2,1
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/B104/scripts/analyze_B104_alternative_hypotheses.py,7931,7e236e167bb5c480f5dbc604fc5495de0be7cc54c7d3cd24fb425403892aa4d6,script,B104,historical_or_supporting,"B104 analysis, download, validation, or packaging script: analyze_B104_alternative_hypotheses.py.",normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,B104/scripts/analyze_B104_alternative_hypotheses.py,1,0
bundle_only/ppi_reproduction_corrected_bundle/ppi_repro_corrected/results/local_label_source_screen_summary.json,3795,7e3cdf99fea507db9571f28847581492811645ffaaf378d7c618f223a0aca726,analysis_result_or_derived_data,,historical_or_supporting,analysis result or compact derived dataset: local_label_source_screen_summary.json.,normal_git,zip_member,ppi_reproduction_corrected_bundle.zip,ppi_repro_corrected/results/local_label_source_screen_summary.json,1,0
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/B104/retained_inputs/B101_goa_human_gpad159_normalized_20260827T152736Z.tsv.gz,3681452,7e3ec99110ef936ea9e9b7deaacdf7a86d7a7057cb41d5348f80e5ff56ac2793,retained_normalized_input,B104,historical_or_supporting,Row-preserving normalized derivative of GOA human GPAD release 159.,git_lfs_recommended,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,B104/retained_inputs/B101_goa_human_gpad159_normalized_20260827T152736Z.tsv.gz,2,1
bundle_only/B104G_full_row_and_label_resolution_bundle_20260829T151452Z/B104G/retained_inputs/prior_compact_inputs/B104G_prior_compact_input_checksums.sha256,2593,7e6cede7b6824b33f06ed3c87cce267b59f7d9247aa02c12ac87a70f0a7fddc9,validation_or_checksum,B104G,current_core,B104G assistant-generated investigation artifact: B104G_prior_compact_input_checksums.sha256.,normal_git,zip_member,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,B104G/retained_inputs/prior_compact_inputs/B104G_prior_compact_input_checksums.sha256,1,0
bundle_only/B102_gp2protein_analysis_bundle_20260827T163101Z/B102/superseded_attempt_logs/20260827T161807Z/STATUS_AND_REASON.txt,137,7e84be3cec2166a30f4918238e27591029953ee3a71ae634bbaa0834b0cd36f6,documentation,B102,historical_foundation,B102 assistant-generated investigation artifact: STATUS_AND_REASON.txt.,normal_git,zip_member,B102_gp2protein_analysis_bundle_20260827T163101Z.zip,B102/superseded_attempt_logs/20260827T161807Z/STATUS_AND_REASON.txt,1,0
bundle_only/ppi_reproduction_analysis_bundle/scripts/humanbase_discovery.py,4168,7eda124f5edc87f9a46574740ee852ed071e5020f0c54b4a2add0815603c8258,script,,historical_or_supporting,"analysis, download, validation, or packaging script: humanbase_discovery.py.",normal_git,zip_member,ppi_reproduction_analysis_bundle.zip,scripts/humanbase_discovery.py,1,0
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/B104/analysis/B104_v159_new_witness_source_counts_20260828T030759Z.csv,111,7f009669be7cf846d1ed5660436fd4de656d45374f5ba04c57d26d4631d14b62,analysis_result_or_derived_data,B104,historical_or_supporting,B104 analysis result or compact derived dataset: B104_v159_new_witness_source_counts_20260828T030759Z.csv.,normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,B104/analysis/B104_v159_new_witness_source_counts_20260828T030759Z.csv,1,0
bundle_only/ppi_reproduction_analysis_bundle/inputs/bio-tissue-readme.txt,1465,7f3372f8ae3a90852951c73b18980386ceb4ad2f5d32d81366adf22fd75e2b20,report_or_documentation,,historical_or_supporting,report or documentation artifact: bio-tissue-readme.txt.,normal_git,zip_member,ppi_reproduction_analysis_bundle.zip,inputs/bio-tissue-readme.txt,1,0
bundle_only/B104F_full_label_class_validation_bundle_20260829T140333Z/B104F_20260829T140333Z/logs/audit_uploaded_dhimmel_files.stdout,640,7f8ed890632e26f93aa65e079c634fd06eef0066efa209f1fd76c0a622856091,other_artifact,,supporting_analysis,Machine-readable validation checks for the associated analysis or delivery.,normal_git,zip_member,B104F_full_label_class_validation_bundle_20260829T140333Z.zip,B104F_20260829T140333Z/logs/audit_uploaded_dhimmel_files.stdout,1,0
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/B104/analysis/B104_source_leave_one_out_20260828T030759Z.csv,910,7f919bbc67d65ce7a6dde8376616d051c28b6eed778ee2a91c4e4f388eca6005,analysis_result_or_derived_data,B104,historical_or_supporting,B104 analysis result or compact derived dataset: B104_source_leave_one_out_20260828T030759Z.csv.,normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,B104/analysis/B104_source_leave_one_out_20260828T030759Z.csv,1,0
bundle_only/B104C_MSigDB50_column_order_bundle_20260828T200948Z/B104C_delivery_20260828T200948Z/analysis/B104C_column_order_model_comparison_20260828T194921Z.csv,3405,7fa666581b8f843c9279c255ee3589dbd511588ae0d54e0918fb9430ff8ebf75,analysis_result_or_derived_data,,supporting_analysis,Comparison or summary of candidate legacy-Python GO column-order models.,normal_git,zip_member,B104C_MSigDB50_column_order_bundle_20260828T200948Z.zip,B104C_delivery_20260828T200948Z/analysis/B104C_column_order_model_comparison_20260828T194921Z.csv,1,0
bundle_only/B104C_MSigDB50_column_order_bundle_20260828T200948Z/B104C_delivery_20260828T200948Z/analysis/B104C_msigdb_cross_version_target_GO_order_metadata_20260828T194921Z.csv,14867,7ff74b25f6596d42dd84c6aabcb90aa3774d93644eaf1adf9d0c7764b22623e4,analysis_result_or_derived_data,,supporting_analysis,analysis result or compact derived dataset: B104C_msigdb_cross_version_target_GO_order_metadata_20260828T194921Z.csv.,normal_git,zip_member,B104C_MSigDB50_column_order_bundle_20260828T200948Z.zip,B104C_delivery_20260828T200948Z/analysis/B104C_msigdb_cross_version_target_GO_order_metadata_20260828T194921Z.csv,1,0
batches/B104B_20260828T161826Z/analysis/B104B_independent_global_term_selection_validation.json,3503,8050c3f0d1d082cffa17c28a522628d8b7e96d89d1400212e4dbfd601870f5ee,validation_or_checksum,,supporting_analysis,Machine-readable validation checks for the associated analysis or delivery.,normal_git,direct_current,B104B_independent_global_term_selection_validation.json,batches/B104B_20260828T161826Z/analysis/B104B_independent_global_term_selection_validation.json,2,1
batches/B104G_20260829T150633Z/B104G_DELETION_CLEARANCE_20260829T151452Z.md,1629,8099531aecd3f6f5b1eb0d7d3b946047e5a570645d049093bee7e4c0755c7549,batch_administration,,current_core,Batch-specific record authorizing deletion of raw conversation attachments after retention checks.,normal_git,direct_current,B104G_DELETION_CLEARANCE_20260829T151452Z.md,batches/B104G_20260829T150633Z/B104G_DELETION_CLEARANCE_20260829T151452Z.md,2,1
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/B104/analysis/B104_v159_witness_rows_resolving_v158_false_negatives_20260828T030759Z.csv.gz,15192,81072f024fc422ba100668c88750aacf0be977860f2d02692ffbff35223e6d58,analysis_result_or_derived_data,B104,historical_or_supporting,B104 analysis result or compact derived dataset: B104_v159_witness_rows_resolving_v158_false_negatives_20260828T030759Z.csv.gz.,normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,B104/analysis/B104_v159_witness_rows_resolving_v158_false_negatives_20260828T030759Z.csv.gz,1,0
bundle_only/B104D_column_order_date_range_uniprot_bundle_20260829T010311Z/B104D_delivery_20260829T010311Z/logs/date_screen_self_test.stdout,1084,8179b77a369fe8eb715d8e35fcd1dd19ff56afbbdee114e5be81d990576f759c,other_artifact,,supporting_analysis,assistant-generated investigation artifact: date_screen_self_test.stdout.,normal_git,zip_member,B104D_column_order_date_range_uniprot_bundle_20260829T010311Z.zip,B104D_delivery_20260829T010311Z/logs/date_screen_self_test.stdout,1,0
bundle_only/B102_gp2protein_analysis_bundle_20260827T163101Z/B102/superseded_attempt_logs/20260827T162041Z/STATUS_AND_REASON.txt,110,81a6d3ce491abe70a0ac86ff1177e29e8012b9aad3c8854dff67e69efcd4757d,documentation,B102,historical_foundation,B102 assistant-generated investigation artifact: STATUS_AND_REASON.txt.,normal_git,zip_member,B102_gp2protein_analysis_bundle_20260827T163101Z.zip,B102/superseded_attempt_logs/20260827T162041Z/STATUS_AND_REASON.txt,1,0
batches/B104I_20260830T114918Z/derived/graphsage_ppi_entrez_split_membership_20260830T114918Z.tsv.gz,19240,81b21cf764526fd06a8c9c35352d4040eba8d79cc92911176d203d882496ff99,analysis_result_or_derived_data,,current_core,One-row-per-Entrez summary of train/validation/test tissue-graph membership.,normal_git,direct_current,graphsage_ppi_entrez_split_membership_20260830T114918Z.tsv.gz,batches/B104I_20260830T114918Z/derived/graphsage_ppi_entrez_split_membership_20260830T114918Z.tsv.gz,2,1
bundle_only/B104F_full_label_class_validation_bundle_20260829T140333Z/B104F_20260829T140333Z/B104F_EXECUTION_DIAGNOSTICS_20260829T140333Z.md,2780,820e6c564ec7abe595969d429e8de606aa9bf3549cb57ac7391240bd95c1a907,documentation,,supporting_analysis,"Execution diagnostics, including accepted runs, failures, retries, and limitations.",normal_git,zip_member,B104F_full_label_class_validation_bundle_20260829T140333Z.zip,B104F_20260829T140333Z/B104F_EXECUTION_DIAGNOSTICS_20260829T140333Z.md,1,0
bundle_only/B104A_exact_GO_reconstruction_bundle_20260828T152026Z/B104A/analysis/B104A_immediate_is_a_edge_single_deletion_impacts_20260828T145842Z.csv,1264,827b5150cd1d16e626e01fe4f63babaaeb8bbb47db32493370e943f657febfc6,analysis_result_or_derived_data,B104A,supporting_analysis,B104A analysis result or compact derived dataset: B104A_immediate_is_a_edge_single_deletion_impacts_20260828T145842Z.csv.,normal_git,zip_member,B104A_exact_GO_reconstruction_bundle_20260828T152026Z.zip,B104A/analysis/B104A_immediate_is_a_edge_single_deletion_impacts_20260828T145842Z.csv,1,0
bundle_only/ppi_reproduction_analysis_bundle/scripts/inspect_inputs.py,4562,82e2276c81e56ae6fb1a9d2dae2396d7b8bf7d2b4d7427b919132242c023f847,script,,historical_or_supporting,"analysis, download, validation, or packaging script: inspect_inputs.py.",normal_git,zip_member,ppi_reproduction_analysis_bundle.zip,scripts/inspect_inputs.py,1,0
results/bundle_validation.json,1701,83d2e106dfdcf7a881e4079b7c77e9dbaa73948efd4820daa4c0b9a860f1335d,validation_or_checksum,,historical_or_supporting,Machine-readable validation checks for the associated analysis or delivery.,normal_git,direct_current,bundle_validation.json,results/bundle_validation.json,2,1
bundle_only/B104I_PPI_provenance_and_literature_bundle_20260830T114918Z/retained_inputs/biosnap_ppi_provenance_audit_20260830T113352Z.json,1355,83e90690a7eef16ba0baa42c73e5510931a95557017b402b60bd5c482067bded,retained_normalized_input,,current_core,"PPI topology provenance audit or report linking GraphSAGE, OhmNet, and BioSNAP edge sets.",normal_git,zip_member,B104I_PPI_provenance_and_literature_bundle_20260830T114918Z.zip,retained_inputs/biosnap_ppi_provenance_audit_20260830T113352Z.json,1,0
bundle_only/B104G_full_row_and_label_resolution_bundle_20260829T151452Z/B104G/retained_inputs/GO_annotations-9606-inferred-expev.tsv.gz,3501432,83f9a3a514042a867b5881175125e27b8246eb66bdc40afca171efdb05d5f6cd,retained_normalized_input,B104G,current_core,B104G compact normalized retained input used for later reproducibility: GO_annotations-9606-inferred-expev.tsv.gz.,git_lfs_recommended,zip_member,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,B104G/retained_inputs/GO_annotations-9606-inferred-expev.tsv.gz,1,0
results/B104D_FINAL_DELIVERY_VALIDATION_20260829T010311Z.json,1149,84221a78a92e3ae80921ba6fdfb421a06a0c3c8efa98d7b760a59f1f840fe9dd,validation_or_checksum,,supporting_analysis,Machine-readable validation checks for the associated analysis or delivery.,normal_git,direct_current,B104D_FINAL_DELIVERY_VALIDATION_20260829T010311Z.json,results/B104D_FINAL_DELIVERY_VALIDATION_20260829T010311Z.json,1,0
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/B104/B104_headers_and_raw_stats_20260828T030759Z.json,5358,843bfb5ebadcd0f88656783c07f4d214b9d75452c4b95b32b0beabafa06793d0,analysis_result_or_derived_data,B104,historical_or_supporting,B104 analysis result or compact derived dataset: B104_headers_and_raw_stats_20260828T030759Z.json.,normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,B104/B104_headers_and_raw_stats_20260828T030759Z.json,2,1
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/B104/analysis/B104_mapping_policy_sensitivity_20260828T030759Z.csv,421,84f1f881d897d7482f271ec607feb544ec298844d19bb5c1f202c947d0c5ea2f,analysis_result_or_derived_data,B104,historical_or_supporting,B104 analysis result or compact derived dataset: B104_mapping_policy_sensitivity_20260828T030759Z.csv.,normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,B104/analysis/B104_mapping_policy_sensitivity_20260828T030759Z.csv,1,0
batches/B104E_20260829T121535Z/analysis/B104E_GOA_release158_169_validated_summary_20260829T121535Z.csv,6603,858192cb5e37b943adb715960de370860370c08b7ffca400138c13e1c05e2a1a,analysis_result_or_derived_data,,supporting_analysis,GOA release-date screen results for releases 158 through 169.,normal_git,direct_current,B104E_GOA_release158_169_validated_summary_20260829T121535Z.csv,batches/B104E_20260829T121535Z/analysis/B104E_GOA_release158_169_validated_summary_20260829T121535Z.csv,2,1
bundle_only/B104G_full_row_and_label_resolution_bundle_20260829T151452Z/B104G/analysis/B104G_full_50_feature_validation.csv,1883,868d40e8314216fb72fc1b38fd4be4bbc2ee447d9c544aec05eab39f39531759,validation_or_checksum,B104G,current_core,Machine-readable validation checks for the associated analysis or delivery.,normal_git,zip_member,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,B104G/analysis/B104G_full_50_feature_validation.csv,1,0
bundle_only/B104A_exact_GO_reconstruction_bundle_20260828T152026Z/B104A/analysis/B104A_remaining_13_witness_annotation_rows_20260828T145842Z.csv.gz,577,86b99797c61828d481a8df28d4d1a5d18daf565e9abba52cb7d455bd4625b226,analysis_result_or_derived_data,B104A,supporting_analysis,B104A analysis result or compact derived dataset: B104A_remaining_13_witness_annotation_rows_20260828T145842Z.csv.gz.,normal_git,zip_member,B104A_exact_GO_reconstruction_bundle_20260828T152026Z.zip,B104A/analysis/B104A_remaining_13_witness_annotation_rows_20260828T145842Z.csv.gz,1,0
bundle_only/B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z/B104E/scripts/validate_uploaded_audit_archives.py,6114,86e8369dbe60594d88056c1d52ebad9a6bd7af3fa5fc96bf002871f59df7371f,script,B104E,supporting_analysis,"B104E analysis, download, validation, or packaging script: validate_uploaded_audit_archives.py.",normal_git,zip_member,B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z.zip,B104E/scripts/validate_uploaded_audit_archives.py,1,0
bundle_only/B104D_column_order_date_range_uniprot_bundle_20260829T010311Z/B104D_delivery_20260829T010311Z/logs/outerpair_reduced.stderr,801,8770a370470398c1fa5e63534c800eca6cf0079e6c5204f3f8d50aded4346a9b,other_artifact,,supporting_analysis,assistant-generated investigation artifact: outerpair_reduced.stderr.,normal_git,zip_member,B104D_column_order_date_range_uniprot_bundle_20260829T010311Z.zip,B104D_delivery_20260829T010311Z/logs/outerpair_reduced.stderr,1,0
bundle_only/ppi_reproduction_analysis_bundle/scripts/download_priority_sources.py,4943,87f07f401840f232736b49e577758a2664e50899fbbf06e6f2e9fc3439e8376c,script,,historical_or_supporting,"analysis, download, validation, or packaging script: download_priority_sources.py.",normal_git,zip_member,ppi_reproduction_analysis_bundle.zip,scripts/download_priority_sources.py,1,0
bundle_only/B101_goa159_analysis_bundle_20260827T152736Z/B101/B101_gaf_gpad_reconciliation_20260827T152736Z.json,673,885bb86a773bbc8ed24b921f9817f189e48adefbc072197cc580d4f0796af632,analysis_result_or_derived_data,B101,historical_foundation,B101 analysis result or compact derived dataset: B101_gaf_gpad_reconciliation_20260827T152736Z.json.,normal_git,zip_member,B101_goa159_analysis_bundle_20260827T152736Z.zip,B101/B101_gaf_gpad_reconciliation_20260827T152736Z.json,1,0
bundle_only/B104B_MSigDB_term_selection_handoff_bundle_20260828T161826Z/B104B_20260828T161826Z/analysis/B104B_selected_term_hierarchy_pairs_20260828T155633Z.csv,50052,8925dbd176d6ade7fad090896d36c601555e441a5553731c39a8a52824715ee4,analysis_result_or_derived_data,,supporting_analysis,"Investigator handoff summarizing methods, findings, caveats, and next tests.",normal_git,zip_member,B104B_MSigDB_term_selection_handoff_bundle_20260828T161826Z.zip,B104B_20260828T161826Z/analysis/B104B_selected_term_hierarchy_pairs_20260828T155633Z.csv,1,0
bundle_only/B104G_full_row_and_label_resolution_bundle_20260829T151452Z/B104G/B104G_BUNDLE_README_20260829T151452Z.md,775,892cb6317ea0d61fcdb812b1f314ad5177cc0f71496044c9c0042092023d82ca,report_or_documentation,B104G,current_core,B104G report or documentation artifact: B104G_BUNDLE_README_20260829T151452Z.md.,normal_git,zip_member,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,B104G/B104G_BUNDLE_README_20260829T151452Z.md,1,0
bundle_only/ppi_reproduction_corrected_bundle/ppi_repro_corrected/results/actual_input_file_manifest_v2.xlsx,17252,8930e4b9d92a6c1cdf00901efb2f66e499bb72a49b88fc60ff71c63916cd42f7,provenance_manifest,,historical_or_supporting,Manifest of actual materialized inputs used by the analysis at that point in time.,normal_git,zip_member,ppi_reproduction_corrected_bundle.zip,ppi_repro_corrected/results/actual_input_file_manifest_v2.xlsx,1,0
bundle_only/B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z/B104E/retained_inputs/goa_date_screen_results/goa_release_166_screen.json,36797,896bbb56c5fdd03ef6a151e8695da39b890d4a89c28cf0b0003643d4599f6686,retained_normalized_input,B104E,supporting_analysis,B104E compact normalized retained input used for later reproducibility: goa_release_166_screen.json.,normal_git,zip_member,B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z.zip,B104E/retained_inputs/goa_date_screen_results/goa_release_166_screen.json,1,0
bundle_only/B104G_full_row_and_label_resolution_bundle_20260829T151452Z/B104G/analysis/B104G_special_and_unmapped_gene_rows.csv,1117,8afed3e03a6f4b86d65db972d976c074446f4a952ff80e9507f53ff7edbbaf87,analysis_result_or_derived_data,B104G,current_core,B104G analysis result or compact derived dataset: B104G_special_and_unmapped_gene_rows.csv.,normal_git,zip_member,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,B104G/analysis/B104G_special_and_unmapped_gene_rows.csv,1,0
batches/B104C_20260828T194921Z/B104C_DELETION_CLEARANCE_20260828T200948Z.md,1209,8b45e5eeaa8ddb3e9e12a8ccf1ca0e2d1a3bc5d64d6e3e80dd7ec8ee3765b1b0,batch_administration,,supporting_analysis,Batch-specific record authorizing deletion of raw conversation attachments after retention checks.,normal_git,direct_current,B104C_DELETION_CLEARANCE_20260828T200948Z.md,batches/B104C_20260828T194921Z/B104C_DELETION_CLEARANCE_20260828T200948Z.md,2,1
results/source_ledger_with_B101_B000A_20260827T153319Z.csv,106874,8bcad6c6b3627abee4587ae8e0a158c4d8e869e6b6d80af0fc5106a7128d425b,provenance_manifest,B000A,historical_or_supporting,Append-only source and artifact provenance ledger.,normal_git,direct_current,source_ledger_with_B101_B000A_20260827T153319Z.csv,results/source_ledger_with_B101_B000A_20260827T153319Z.csv,2,1
bundle_only/ppi_reproduction_analysis_bundle/results/inspect_inputs.log,87,8c08d4eafe44486085964c97179493031bc316d46431ae465ddb3bc9f3ce5bcd,other_artifact,,historical_or_supporting,assistant-generated investigation artifact: inspect_inputs.log.,normal_git,zip_member,ppi_reproduction_analysis_bundle.zip,results/inspect_inputs.log,1,0
bundle_only/B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z/B104E/retained_inputs/uniprot_2016_mapping_audit/2016_04/RELEASE_2016_04.metalink,2801,8ce739216ef7548ac0d422b43ae4306ee8990c83b8a3c1b3028b32546dc8c5f6,retained_normalized_input,B104E,supporting_analysis,B104E compact normalized retained input used for later reproducibility: RELEASE_2016_04.metalink.,normal_git,zip_member,B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z.zip,B104E/retained_inputs/uniprot_2016_mapping_audit/2016_04/RELEASE_2016_04.metalink,1,0
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/delivery/B104_output_checksums_final_20260828T032801Z.csv,17666,8e4f2048e3c2807e9523fe7a61b097efab3d6fb94345a5a44e13c8cb527115e8,validation_or_checksum,,historical_or_supporting,assistant-generated investigation artifact: B104_output_checksums_final_20260828T032801Z.csv.,normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,delivery/B104_output_checksums_final_20260828T032801Z.csv,1,0
bundle_only/ppi_reproduction_analysis_bundle/scripts/build_master_report.py,12301,8e81a525d61aae8843c0db6680be8d95dbeb2e0a9fa2d08067ee292ec5e521b1,script,,historical_or_supporting,Narrative scientific and provenance report for the associated analysis batch.,normal_git,zip_member,ppi_reproduction_analysis_bundle.zip,scripts/build_master_report.py,1,0
bundle_only/ppi_reproduction_analysis_bundle/results/input_inventory.md,75887,8ea02d1afdaf3f9913fe1c2358d9f63d5012ff26c0ef32928d00d858a049a269,documentation,,historical_or_supporting,File inventory or enriched local-holdings inventory.,normal_git,zip_member,ppi_reproduction_analysis_bundle.zip,results/input_inventory.md,1,0
bundle_only/B104G_full_row_and_label_resolution_bundle_20260829T151452Z/B104G/retained_inputs/GO_annotations-9606-inferred-allev.tsv.gz,9379037,8fec17121978720d73ff306c5fa8080d9de1eca35cdacc2eebb06c1bf5decc8f,retained_normalized_input,B104G,current_core,B104G compact normalized retained input used for later reproducibility: GO_annotations-9606-inferred-allev.tsv.gz.,git_lfs_recommended,zip_member,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,B104G/retained_inputs/GO_annotations-9606-inferred-allev.tsv.gz,1,0
bundle_only/B104G_full_row_and_label_resolution_bundle_20260829T151452Z/B104G/retained_inputs/prior_compact_inputs/B102_gp2protein_geneid_relevant_subset_20260827T162132Z.tsv.gz,164596,9187753eed649d1d72bc0d38764094877b1967d5e7fe7696b292241e1ff12039,retained_normalized_input,B104G,historical_foundation,B104G compact normalized retained input used for later reproducibility: B102_gp2protein_geneid_relevant_subset_20260827T162132Z.tsv.gz.,normal_git,zip_member,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,B104G/retained_inputs/prior_compact_inputs/B102_gp2protein_geneid_relevant_subset_20260827T162132Z.tsv.gz,5,4
results/REQUESTED_ADDITIONAL_INPUTS.md,832,9187d31017c77817bcc22337b231649a4ffdb5b9fdc53e4945431edf37b14553,documentation,,historical_or_supporting,Prioritized list of additional historical inputs requested during the investigation.,normal_git,direct_current,REQUESTED_ADDITIONAL_INPUTS.md,results/REQUESTED_ADDITIONAL_INPUTS.md,2,1
bundle_only/ppi_reproduction_corrected_bundle/ppi_repro_corrected/results/actual_input_file_manifest_v2.md,16865,9216096fc98ec14988a0e428b75b1c5477448d46a94b849fe5a44960b74d2f2a,provenance_manifest,,historical_or_supporting,Manifest of actual materialized inputs used by the analysis at that point in time.,normal_git,zip_member,ppi_reproduction_corrected_bundle.zip,ppi_repro_corrected/results/actual_input_file_manifest_v2.md,1,0
