record_type,artifact_name,local_path,local_status,origin_in_this_run,analysis_role,used_by,direct_or_canonical_source_url,source_page_url,url_status,retrieval_status,retrieved_at_utc,size_bytes,sha256,parent_or_derivation,notes,batch_id,user_local_relative_path,user_local_status,user_local_size_bytes,user_local_sha256,user_local_mtime_utc,inventory_file,inventory_sha256,deletion_state,event_recorded_at_utc,supersedes_prior_record_type,hash_authority,runtime_verification_status,planned_batch,retained_derivative_paths,parser_script_sha256,raw_to_derived_reconciliation,user_deletion_confirmed_at_utc
user_full_local_inventory_hash_declaration,2016-06-01-gp2protein.human.gz,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://release.geneontology.org/2016-06-01/annotations/gp2protein/gp2protein.human.gz,https://release.geneontology.org/2016-06-01/annotations/gp2protein/,official_GO_release_path_recorded; uploaded_bytes_not_remote_compared,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,2016-06-01-gp2protein.human.gz,present_on_user_machine_per_full_inventory,378274,5a62823541d718c212b61efe741b61f67b10c9a8fb71114f9cd3e33f9cc501dd,2026-08-15T19:20:00.869696+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,B102_uploaded_bytes_hash_matches_inventory,,,,,
user_full_local_inventory_hash_declaration,2016-12-23-gene2go.gz,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,,https://web.archive.org/,historical_snapshot; exact_Wayback_acquisition_URL_unresolved,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,2016-12-23-gene2go.gz,present_on_user_machine_per_full_inventory,19731322,33bedddfa375a99557fc8ddc8192b8441745f7c338714441ec3bafbed6228386,2026-08-16T02:58:26.135689+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,B201,,,,
user_full_local_inventory_hash_declaration,2016-12-23-gene2go_human.tsv.gz,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,,https://web.archive.org/,locally_filtered_historical_snapshot; exact_parent_acquisition_URL_unresolved,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,2016-12-23-gene2go_human.tsv.gz,present_on_user_machine_per_full_inventory,3280383,5d14e96beead06423b047621ac02829b576e041e607a58f70820947839641c09,2026-08-16T02:58:52.118008+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,B201,,,,
user_full_local_inventory_hash_declaration,2026-08-14-gene2go.gz,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2go.gz,https://ftp.ncbi.nlm.nih.gov/gene/DATA/,rolling_NCBI_source_path; local_dated_copy_hash_recorded,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,2026-08-14-gene2go.gz,present_on_user_machine_per_full_inventory,1374437901,89ab428f49d81a730e674d3ebec47e4d8ddf39838a464734cab64b87aacf15c7,2026-08-16T02:42:15.141355+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
user_full_local_inventory_hash_declaration,2026-08-14-gene2go_human.tsv.gz,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,,https://ftp.ncbi.nlm.nih.gov/gene/DATA/,locally_filtered_derivative_of_2026-08-14-gene2go.gz,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,2026-08-14-gene2go_human.tsv.gz,present_on_user_machine_per_full_inventory,5328626,b339ff9dea4e1baa4c26e425a5f4f646cb7eddf0def5291ae3fb615e4f553480,2026-08-16T02:50:12.553239+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
user_full_local_inventory_hash_declaration,bio-tissue-hierarchy.tar.gz,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://snap.stanford.edu/ohmnet/bio-tissue-hierarchy.tar.gz,https://snap.stanford.edu/ohmnet/,official_OhmNet_project_download_url,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,bio-tissue-hierarchy.tar.gz,present_on_user_machine_per_full_inventory,421785,c4568a68bb83319bff854eecf73a93f698fe2c41ed6e95639af974dd024ffef7,2026-08-14T16:14:26.911041+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,runtime_hash_matches_inventory,,,,,
user_full_local_inventory_hash_declaration,bio-tissue-labels.tar.gz,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://snap.stanford.edu/ohmnet/bio-tissue-labels.tar.gz,https://snap.stanford.edu/ohmnet/,official_OhmNet_project_download_url,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,bio-tissue-labels.tar.gz,present_on_user_machine_per_full_inventory,1793328,6abf272940d2407849bd779e5f85c0377a2fb07c2351d1ebc82e3d06a46bc11d,2026-08-14T16:14:31.166173+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,runtime_hash_matches_inventory,,,,,
user_full_local_inventory_hash_declaration,bio-tissue-networks.tar.gz,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://snap.stanford.edu/ohmnet/bio-tissue-networks.tar.gz,https://snap.stanford.edu/ohmnet/,official_OhmNet_project_download_url,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,bio-tissue-networks.tar.gz,present_on_user_machine_per_full_inventory,15568869,2c79e17f4a7c8680a7cbf8b20cef4acf356a7523c9a75fce586494153c0603d1,2026-08-14T16:12:36.715408+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,runtime_hash_matches_inventory,,,,,
user_full_local_inventory_hash_declaration,bio-tissue-readme.txt,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://snap.stanford.edu/ohmnet/bio-tissue-readme.txt,https://snap.stanford.edu/ohmnet/,official_OhmNet_project_download_url,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,bio-tissue-readme.txt,present_on_user_machine_per_full_inventory,1465,7f3372f8ae3a90852951c73b18980386ceb4ad2f5d32d81366adf22fd75e2b20,2026-08-14T16:18:05.646253+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,runtime_hash_matches_inventory,,,,,
user_full_local_inventory_hash_declaration,bioconductor-annotation-org.Hs.eg.db_3.0.0.tar.gz,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://bioconductor.statistik.tu-dortmund.de/packages/3.0/data/annotation/src/contrib/org.Hs.eg.db_3.0.0.tar.gz,https://bioconductor.org/packages/3.0/data/annotation/html/org.Hs.eg.db.html,historical_Bioconductor_mirror_path; local_filename_has_added_prefix; bytes_not_compared,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,bioconductor-annotation-org.Hs.eg.db_3.0.0.tar.gz,present_on_user_machine_per_full_inventory,61468422,8050de3394620756743770280dab2dc4a71b0f25fe2c00644590eb1472e47a9b,2026-08-17T15:45:40.181739+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,B30x_one_package_per_batch,,,,
user_full_local_inventory_hash_declaration,bioconductor-annotation-org.Hs.eg.db_3.1.2.tar.gz,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://bioconductor.statistik.tu-dortmund.de/packages/3.1/data/annotation/src/contrib/org.Hs.eg.db_3.1.2.tar.gz,https://bioconductor.org/packages/3.1/data/annotation/html/org.Hs.eg.db.html,historical_Bioconductor_mirror_path; local_filename_has_added_prefix; bytes_not_compared,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,bioconductor-annotation-org.Hs.eg.db_3.1.2.tar.gz,present_on_user_machine_per_full_inventory,65439359,f740123867e67a255d07ed1019bac565b94c948bc70dc5c1e584ce94cad76c62,2026-08-17T15:45:58.492934+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,B30x_one_package_per_batch,,,,
user_full_local_inventory_hash_declaration,bioconductor-annotation-org.Hs.eg.db_3.3.0.tar.gz,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://bioconductor.statistik.tu-dortmund.de/packages/3.3/data/annotation/src/contrib/org.Hs.eg.db_3.3.0.tar.gz,https://bioconductor.org/packages/3.3/data/annotation/html/org.Hs.eg.db.html,historical_Bioconductor_mirror_path; local_filename_has_added_prefix; bytes_not_compared,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,bioconductor-annotation-org.Hs.eg.db_3.3.0.tar.gz,present_on_user_machine_per_full_inventory,69122902,f7e7d37e4dd6824e5333ca2a930535859328b3e640150b82f056a026fd20eb27,2026-08-16T12:54:21.253959+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,B30x_one_package_per_batch,,,,
user_full_local_inventory_hash_declaration,bioconductor-annotation-org.Hs.eg.db_3.4.0.tar.gz,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://bioconductor.statistik.tu-dortmund.de/packages/3.4/data/annotation/src/contrib/org.Hs.eg.db_3.4.0.tar.gz,https://bioconductor.org/packages/3.4/data/annotation/html/org.Hs.eg.db.html,historical_Bioconductor_mirror_path; local_filename_has_added_prefix; bytes_not_compared,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,bioconductor-annotation-org.Hs.eg.db_3.4.0.tar.gz,present_on_user_machine_per_full_inventory,69557350,c6133611cc991dfc17410d06a9ddcc6dcff0153bceffdf7d5a9b7dc42f31afa6,2026-08-16T12:53:57.588332+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,B30x_one_package_per_batch,,,,
user_full_local_inventory_hash_declaration,blood_sample.tsv.gz,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,,https://hb.flatironinstitute.org/download,locally_generated_sample_from_HumanBase-blood_top.gz,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,blood_sample.tsv.gz,present_on_user_machine_per_full_inventory,6597,de33c01e4ec3f54729e937ec4ec7f4fb4b52a846cfeb462214411154f7c89ddf,2026-08-17T21:14:41.248592+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,B40x,,,,
user_full_local_inventory_hash_declaration,chat_gpt_historical_go_mapping_inventory.md,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,,,local_or_conversation_generated_artifact; no_external_source_URL,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,chat_gpt_historical_go_mapping_inventory.md,present_on_user_machine_per_full_inventory,55969,ad10c6ed2919409a3dda0f2e89f4a5f7709cb739f9e3129297b1fa9f497f4b0c,2026-08-23T16:02:01.338586+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
user_full_local_inventory_hash_declaration,dgl_ppi.zip,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://data.dgl.ai/dataset/ppi.zip,https://github.com/dmlc/dgl/blob/master/python/dgl/data/ppi.py,official_dataset_loader_URL,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,dgl_ppi.zip,present_on_user_machine_per_full_inventory,7088822,1f5b2b09ac0f897fa6aa1338c64ab75a5473674cbba89380120bede8cddb2a6a,2026-08-15T02:50:07.198995+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,runtime_hash_matches_inventory,,,,,
user_full_local_inventory_hash_declaration,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-allev.tsv,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e1/GO_annotations-9606-direct-allev.tsv,https://github.com/dhimmel/gene-ontology/tree/962a5e1,commit_pinned_candidate_path; exact_raw_path_not_remote_compared,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-allev.tsv,present_on_user_machine_per_full_inventory,147142,26884fcfa735b95c329280107c118ee38d1fc1a510287187873e8805991129d0,2026-08-21T20:37:18.500632+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
user_full_local_inventory_hash_declaration,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-expev.tsv,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e1/GO_annotations-9606-direct-expev.tsv,https://github.com/dhimmel/gene-ontology/tree/962a5e1,commit_pinned_candidate_path; exact_raw_path_not_remote_compared,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-expev.tsv,present_on_user_machine_per_full_inventory,150794,36dcf23ff53284098317126dca8f4e87990071017a17ce0847d7578a18da3d7a,2026-08-21T20:37:31.076110+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
user_full_local_inventory_hash_declaration,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-allev.tsv,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e1/GO_annotations-9606-inferred-allev.tsv,https://github.com/dhimmel/gene-ontology/tree/962a5e1,commit_pinned_candidate_path; exact_raw_path_not_remote_compared,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-allev.tsv,present_on_user_machine_per_full_inventory,147185,12b32f3f44014ba0d16a341ad5ace8170afa047c783074cc817556edd7cee874,2026-08-21T20:37:40.740869+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
user_full_local_inventory_hash_declaration,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-expev.tsv,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e1/GO_annotations-9606-inferred-expev.tsv,https://github.com/dhimmel/gene-ontology/tree/962a5e1,commit_pinned_candidate_path; exact_raw_path_not_remote_compared,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-expev.tsv,present_on_user_machine_per_full_inventory,147186,66064652bc84250a6d2349b591381b10f7436bc48cdb4e4224be977bd7258474,2026-08-21T20:37:45.657942+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
user_full_local_inventory_hash_declaration,file_inventory_2026_08_18.pdf,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,,,local_or_conversation_generated_artifact; no_external_source_URL,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,file_inventory_2026_08_18.pdf,present_on_user_machine_per_full_inventory,194113,165099955d8731a9477ca959ef133eaee87016dbb1b7e2831b889f7025c5c0df,2026-08-18T18:16:12.944609+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
user_full_local_inventory_hash_declaration,filter_gene2go.sh,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,,,local_or_conversation_generated_artifact; no_external_source_URL,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,filter_gene2go.sh,present_on_user_machine_per_full_inventory,578,db1e0dc2efb285922628bcec4381357aa924d78418147b3b595dc9653a4b8061,2026-08-16T02:48:56.180950+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
user_full_local_inventory_hash_declaration,find_gene2go_2016.py,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,,,local_or_conversation_generated_artifact; no_external_source_URL,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,find_gene2go_2016.py,present_on_user_machine_per_full_inventory,7907,9841a51241c6f65fb3b2ce094fdbaa3d65c77cad6aff859dd9c659d0ff887c54,2026-08-23T00:22:36.679689+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
user_full_local_inventory_hash_declaration,gene2go_github_survey.tsv,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,,,local_or_conversation_generated_artifact; no_external_source_URL,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,gene2go_github_survey.tsv,present_on_user_machine_per_full_inventory,3160,470cdd5c2e5e4416d51e2052f16781dfc3ac0315713cedfddada00d3403c5c2d,2026-08-23T00:27:03.041248+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
